sourceTool,langName,ruleId,ruleName,ruleLevel,mappingStatus,replacementTool,replacementRuleOrPack,note
Sonar,JavaScript,8873,InconsistentFunctionCallCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8763,IncrementDecrementInSubExpressionCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8640,IndexOfCompareToPositiveNumberCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8701,InsecureCookieCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8633,InsecureJwtTokenCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8855,InstanceofInMisuseCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8711,IntrusivePermissionsCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8851,InvariantReturnCheck,3,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8821,InvertedAssertionArgumentsCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8780,IpForwardCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8747,JsxNoCommentTextnodesCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8704,JsxNoLeakedRenderCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8639,JumpStatementInFinallyCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8856,LabelPlacementCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8687,LabelledStatementCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8754,LineLengthCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8797,LinkWithTargetBlankCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8890,LoopsShouldNotBeInfiniteCheck,3,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8866,MaxParameterCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8880,MaxSwitchCasesCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8885,MisorderedParameterListCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8671,MissingNewlineAtEndOfFileCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8627,MissingTrailingCommaCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8814,MultilineBlockCurlyBraceCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8807,MultilineStringLiteralsCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8888,NestedAssignmentCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8738,NestedConditionalOperatorsCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8725,NestedControlFlowDepthCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8837,NewOperatorMisuseCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8726,NoAccessorFieldMismatchCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8695,NoAngularBypassSanitizationCheck,3,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8634,NoArrayDeleteCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8795,NoClearTextProtocolsCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8653,NoCodeAfterDoneCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8884,NoControlRegexCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8784,NoDuplicateImportsCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8765,NoDuplicateStringCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8872,NoElementOverwriteCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8685,NoEmptyAfterReluctantCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8790,NoEmptyAlternativesCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8826,NoEmptyCollectionCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8621,NoEmptyGroupCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8892,NoExclusiveTestsCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8858,NoForInArrayCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8705,NoHardcodedIpCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8697,NoHookSetterInBodyCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8622,NoInMisuseCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8781,NoIncompleteAssertionsCheck,3,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8845,NoInvalidAwaitCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8771,NoInvertedBooleanCheckCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8684,NoMagicNumbersCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8793,NoMimeSniffCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8745,NoMisleadingArrayReverseCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8619,NoMixedContentCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8630,NoNestedSwitchCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8728,NoNestedTemplateLiteralsCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8847,NoOneIterationLoopCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8794,NoOsCommandsFromPathCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8674,NoRedundantJumpCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8712,NoReferrerPolicyCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8688,NoRegexSpacesCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8719,NoReturnAwaitCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8679,NoSameArgumentAssertCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8647,NoSparseArraysCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8815,NoUnusedClassComponentMethodsCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8883,NoUselessCatchCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8752,NoUselessReactSetstateCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8839,NoVueBypassSanitizationCheck,3,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8663,NoWeakCipherCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8785,NoWeakKeysCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8776,NonCaseLabelInSwitchCheck,3,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8646,NonEmptyCaseWithoutBreakCheck,3,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8850,NonExistentAssignmentOperatorCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8830,NonNumberInArithmeticExpressionCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8735,NonStandardImportCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8894,NullDereferenceCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8722,OSCommandCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8717,ObjectLiteralShorthandCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8659,OctalNumberCheck,3,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8718,OneStatementPerLineCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8753,OpenCurlyBracesAtEOLCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8773,ParenthesesCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8625,ParseIntCallWithoutBaseCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,10462,ParsingErrorCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8789,PostMessageCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8841,PreferDefaultLastCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8869,PreferForOfCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8875,PreferObjectLiteralCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8677,PreferPromiseShorthandCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8840,PreferRegexLiteralsCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8635,PrimitiveWrappersCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8691,ProcessArgvCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8655,ProductionDebugCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8818,PseudoRandomCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8670,PubliclyWritableDirectoriesCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8686,ReassignedParameterCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8816,RedeclaredSymbolCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8796,RedundantAssignmentCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8689,ReferenceErrorCheck,3,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8666,RegexComplexityCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8656,RegularExprCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8720,RequireRenderReturnCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8896,ReturnInSetterCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8779,ReturnOfBooleanExpressionCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8769,RulesOfHooksCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8737,SameLineConditionalCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8661,SelfAssignmentCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8871,SemicolonCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8825,SessionRegenerationCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8736,ShorthandPropertiesNotGroupedCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8775,SingleCharInCharacterClassesCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8680,SingleCharacterAlternativeCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8694,SlowRegexCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8631,SocketsCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8863,SonarNoInvalidRegexCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8699,SonarNoMisleadingCharacterClassCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8626,SqlQueriesCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8755,StandardInputCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8657,StatefulRegexCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8707,StrictModeCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8808,StrictTransportSecurityCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8767,StringConcatenatedWithNonStringCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8703,StringConcatenationCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8665,StringLiteralsQuotesCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8853,StringsComparisonCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8819,SuperInvocationCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8848,SwitchWithNotEnoughCaseCheck,1,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8897,SwitchWithoutDefaultCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
Sonar,JavaScript,8787,SymbolUsedAsConstructorCheck,2,partial,ESLint(+plugins),@typescript-eslint / eslint-plugin-sonarjs / eslint-plugin-security (partial),无 1:1 等价规则名，建议保留 SonarScanner 作为补充
